AT1G61730	-1818.809716	0.3239	236.2	846.8	0.2089	0.0591	0.283
AT1G61740	-2079.209798	0.1166	387	987	0.1729	0.0166	0.0958
AT1G61760	-1072.515318	0.1781	183.1	488.9	0.2086	0.0292	0.1399
AT1G61770	-1329.975477	0.0991	227.2	672.8	0.0545	0.0061	0.1127
AT1G61780	-416.073295	0.0817	55.6	238.4	0.001	0.0001	0.1434
AT1G61790	-1557.146958	0.1091	276.6	761.4	0.0834	0.0093	0.111
AT1G61795	-575.133589	0.1239	86.1	297.9	0.0966	0.0133	0.138
AT1G61800	-1824.113077	0.1732	320.5	840.5	0.1317	0.0205	0.1554
AT1G61820	-2498.853169	0.214	332.7	1215.3	0.1908	0.0373	0.1956
AT1G61850	-5753.531391	0.1229	945.9	2849.1	0.1052	0.0131	0.1249
AT1G61860	-1783.185453	0.1605	316.8	844.2	0.0476	0.0083	0.1739
AT1G61870	-1865.925414	0.1491	306.6	917.4	0.0743	0.0121	0.1623
AT1G61890	-2326.177333	0.1826	452.9	1050.1	0.0415	0.0076	0.1843
AT1G61900	-2044.429148	0.1778	329.3	957.7	0.137	0.0227	0.1656
AT1G61930	-963.529632	0.2544	144.4	437.6	0.1881	0.0409	0.2177
AT1G61950	-2524.109541	0.1332	378.7	1274.3	0.1787	0.0216	0.121
AT1G61960	-2228.824106	0.2626	316.2	1018.8	0.219	0.0474	0.2166
AT1G61980	-2148.187074	0.2758	311.3	942.7	0.415	0.0681	0.1641
AT1G61990	-2168.488042	0.306	289.5	952.5	0.4837	0.0817	0.1689
AT1G62010	-1949.725268	0.2909	267.1	869.9	0.291	0.0617	0.2119
AT1G62020	-5420.977773	0.1051	901.9	2746.1	0.0346	0.0044	0.1282
AT1G62040	-530.024897	0.1392	90.3	266.7	0.0218	0.0038	0.1724
AT1G62045	-317.458392	0.1995	46.4	154.6	0.2572	0.0399	0.1552
AT1G62050	-2848.148539	0.1512	547.7	1291.3	0.0707	0.0102	0.145
AT1G62085	-2434.556584	0.4002	319.1	1012.9	0.5909	0.1144	0.1936
AT1G62120	-2501.752788	0.6186	309.6	959.4	0.4393	0.1572	0.3579
AT1G62130	-5359.384394	0.3155	719	2332	0.6782	0.0946	0.1395
AT1G62150	-2275.992501	0.2213	339.9	1049.1	0.2882	0.046	0.1595
AT1G62170	-2292.362662	0.3559	336.6	953.4	0.6619	0.1047	0.1582
AT1G62190	-1547.944291	0.3717	231.9	629.1	0.3605	0.0838	0.2326
AT1G62200	-2878.561699	0.2035	475.6	1291.4	0.3797	0.0471	0.1241
AT1G62210	-667.841748	0.328	97.7	298.3	0.5675	0.092	0.1622
AT1G62225	-754.636891	0.4326	108.6	314.4	0.5941	0.1227	0.2065
AT1G62260	-3150.296727	0.2018	455.2	1509.8	0.1888	0.0337	0.1785
AT1G62270	-2188.167631	1.4994	222.2	728.8	0.5674	0.4242	0.7476
AT1G62280	-1900.160753	0.2525	337.9	817.1	0.1701	0.0347	0.2039
AT1G62290	-2406.056879	0.1646	407.5	1131.5	0.1149	0.018	0.1571
AT1G62300	-2550.094484	0.1586	442.3	1207.7	0.0825	0.0133	0.161
AT1G62305	-1733.863735	0.1428	277	833	0.1474	0.0195	0.1322
AT1G62310	-4341.799966	0.2508	570.7	2039.3	0.2706	0.0526	0.1944
AT1G62320	-3570.884835	0.158	569.5	1737.5	0.0888	0.0149	0.1679
AT1G62330	-3110.94563	0.2141	513.8	1433.2	0.0729	0.0164	0.2247
AT1G62340	-4187.073151	0.2804	699.8	1796.2	0.1623	0.0382	0.2354
AT1G62350	-934.818414	0.2606	148.9	439.1	0.0733	0.0207	0.2821
AT1G62360	-1487.358274	0.1194	262.6	733.4	0.0189	0.0027	0.1433
AT1G62370	-977.244828	0.2107	138.9	467.1	0.2942	0.0453	0.154
AT1G62380	-1444.037498	0.1275	218.3	741.7	0.0832	0.0121	0.1457
AT1G62390	-3319.351875	0.1235	499.4	1753.6	0.0756	0.0111	0.1468
AT1G62400	-1565.253557	0.1292	267.2	767.8	0.0343	0.0052	0.1518
AT1G62410	-1349.075751	0.7725	148.4	496.6	1.0116	0.2582	0.2552
AT1G62420	-1419.379301	0.2757	218.8	627.2	0.2174	0.0476	0.2189
AT1G62422	-945.607064	0.2631	154.9	409.1	0.2304	0.0457	0.1985
AT1G62430	-1927.302413	0.1558	330.8	932.2	0.0493	0.0086	0.1741
AT1G62440	-3891.256609	0.4603	620.6	1494.4	0.426	0.1099	0.2581
AT1G62450	-981.266065	0.1575	155.7	474.3	0.2226	0.0282	0.1266
AT1G62480	-662.154817	0.2316	158.9	297.1	0.8053	0.0712	0.0884
AT1G62500	-1316.915853	0.1441	292.6	571.4	0.1273	0.0145	0.1136
AT1G62520	-1372.410728	0.2436	214.4	625.6	0.0826	0.0212	0.2563
AT1G62530	-1554.138589	0.2511	201.1	728.9	0.3635	0.0607	0.167
AT1G62540	-2481.967676	0.4267	352.6	1018.4	0.2453	0.0794	0.3237
AT1G62560	-2209.675474	0.1866	316.1	1066.9	0.1456	0.0266	0.1825
AT1G62570	-2125.65093	0.1506	377.8	1005.2	0.106	0.0152	0.1434
AT1G62580	-2370.679124	0.3615	340	992	0.3283	0.0792	0.2411
AT1G62600	-2167.742823	0.199	340.5	1015.5	0.178	0.0307	0.1726
AT1G62610	-1473.003436	0.3691	220	626	0.1635	0.0528	0.3229
AT1G62630	-5170.220339	0.6368	620.2	2001.8	0.5991	0.1833	0.3059
AT1G62640	-1829.811704	0.1379	304.6	907.4	0.0661	0.0101	0.1529
AT1G62660	-3135.678095	0.1961	493.8	1450.2	0.1642	0.0285	0.1736
AT1G62680	-2593.467711	0.1863	360.9	1283.1	0.1997	0.033	0.1655
AT1G62690	-759.264627	0.4208	87.1	332.9	0.6318	0.1251	0.1981
AT1G62700	-1841.907635	0.1737	246.1	929.9	0.1677	0.0284	0.1694
AT1G62710	-2276.943937	0.1496	390.2	1067.8	0.2562	0.0281	0.1095
AT1G62720	-2425.016848	0.2627	305.1	1149.9	0.3384	0.0621	0.1835
AT1G62730	-1393.634056	0.1603	238.1	670.9	0.0411	0.0075	0.1829
AT1G62750	-3513.2668	0.1284	593.3	1752.7	0.0417	0.0063	0.1507
AT1G62760	-908.997983	0.3005	134.4	390.6	0.333	0.0662	0.1988
AT1G62770	-989.829471	0.1913	178.4	433.6	0.2788	0.0364	0.1304
AT1G62780	-1074.868199	0.1318	151.7	556.3	0.0808	0.0128	0.1581
AT1G62790	-704.310182	0.1784	132.5	308.5	0.279	0.0335	0.12
AT1G62800	-1847.253542	0.1185	292.1	922.9	0.1952	0.0198	0.1016
AT1G62810	-3362.978945	0.1648	578.1	1557.9	0.1358	0.0202	0.1486
AT1G62830	-3908.771867	0.1531	649.1	1870.9	0.1497	0.0207	0.1384
AT1G62850	-1141.079379	0.192	171.1	536.9	0.1636	0.0286	0.175
AT1G62870	-3459.232895	0.1403	554.6	1722.4	0.0574	0.0094	0.1629
AT1G62880	-615.269374	0.154	90.5	320.5	0.0486	0.0097	0.1988
AT1G62886	-348.408919	0.1933	61.4	154.6	0.8324	0.061	0.0732
AT1G62935	-782.659451	0.1437	96.8	431.2	0.3436	0.0355	0.1032
AT1G62940	-2378.068496	0.113	430.5	1153.5	0.1536	0.0151	0.0982
AT1G62950	-4160.410704	0.148	668.4	1995.6	0.2255	0.0265	0.1175
AT1G62960	-2526.233239	0.0981	392.7	1278.3	0.1293	0.0127	0.0979
AT1G62970	-3605.934123	0.1797	697	1583	0.2909	0.0343	0.118
AT1G62975	-1213.974177	0.1907	164.2	585.8	0.3389	0.0445	0.1314
AT1G62980	-1229.352129	0.1767	203.5	567.5	0.1847	0.0272	0.1473
AT1G62981	-1645.604288	0.1939	284.7	741.3	0.1875	0.0293	0.1565
AT1G62990	-1363.726259	0.1462	220.2	652.8	0.2066	0.0248	0.1198
AT1G63000	-1333.475542	0.092	200.3	699.7	0.0647	0.0073	0.1123
AT1G63010	-3211.066281	0.1214	555	1542	0.1537	0.0165	0.1072
AT1G63020	-7042.033551	0.1856	1117.8	3235.2	0.2559	0.0354	0.1384
AT1G63030	-853.06206	0.1853	143	400	0.1144	0.0203	0.1777
AT1G63050	-2104.824809	0.1109	364.6	1030.4	0.0986	0.0109	0.1106
AT1G63057	-574.036896	0.2334	74.7	273.3	0.5716	0.067	0.1173
AT1G63060	-679.76074	0.1524	130.9	313.1	0.0932	0.0131	0.1409
AT1G63090	-1383.338981	0.1879	188.4	672.6	0.1983	0.0332	0.1676
AT1G63100	-3047.711448	0.1627	507	1446	0.0921	0.0152	0.1655
AT1G63105	-612.318477	0.3156	74.4	291.6	0.3287	0.0743	0.2262
AT1G63110	-2155.056479	0.1335	414.7	986.3	0.1372	0.0156	0.1134
AT1G63120	-1461.023969	0.144	259.4	691.6	0.0686	0.0102	0.1488
AT1G63140	-1884.000494	0.2298	321.5	821.5	0.3776	0.0523	0.1386
AT1G63160	-1557.01356	0.1499	275	724	0.2061	0.0242	0.1176
AT1G63170	-1690.451724	0.1281	268.8	850.2	0.1317	0.0165	0.1255
AT1G63180	-1512.510402	0.0927	233.4	819.6	0.0406	0.0049	0.122
AT1G63190	-1241.916558	0.4737	150.1	518.9	0.3482	0.1112	0.3194
AT1G63200	-864.539611	0.2738	112.1	406.9	0.4003	0.069	0.1723
AT1G63205	-900.752328	0.1843	124.7	439.3	0.4002	0.0461	0.1153
AT1G63206	-913.08256	0.2907	107.8	420.2	0.5701	0.084	0.1473
AT1G63210	-5663.212646	0.1893	778.7	2803.3	0.2882	0.0411	0.1425
AT1G63220	-670.227605	0.15	112.2	328.8	0.0772	0.0124	0.1602
AT1G63230	-2048.473853	0.9335	224.6	735.4	0.5141	0.2548	0.4957
AT1G63240	-2647.565832	0.1882	388.7	1255.3	0.6862	0.0566	0.0825
AT1G63245	-401.143769	0.2458	68	172	0.8536	0.0781	0.0915
AT1G63250	-3784.937881	0.1793	518.9	1875.1	0.1319	0.0246	0.1868
AT1G63270	-1019.274891	0.1118	177.2	509.8	0.0141	0.002	0.1388
AT1G63280	-522.254349	0.2086	72.6	248.4	1.5708	0.0758	0.0482
AT1G63295	-660.294093	0.1592	83.3	363.7	0.1532	0.0262	0.1707
AT1G63310	-667.77372	0.0885	92	370	0.0196	0.0027	0.1373
AT1G63320	-962.503248	0.2883	138.1	428.9	0.3561	0.0667	0.1874
AT1G63410	-918.824216	0.2027	137.1	435.9	0.2457	0.039	0.1586
AT1G63420	-2705.325346	0.1688	412.9	1297.1	0.2159	0.03	0.1388
AT1G63430	-3033.784376	0.1235	495.2	1493.8	0.0948	0.0122	0.1286
AT1G63440	-4475.513198	0.1637	759.4	2159.6	0.0695	0.0122	0.1751
AT1G63450	-2436.259923	0.3903	346.3	1012.7	0.4215	0.0964	0.2287
AT1G63460	-777.572721	0.1719	114.7	386.3	0.1701	0.0271	0.1591
AT1G63490	-5303.234454	0.164	860.3	2487.7	0.2824	0.0331	0.1171
AT1G63500	-2118.840821	0.09	368.2	1092.8	0.0079	0.0009	0.1163
AT1G63520	-2524.657351	0.2033	364.3	1186.7	0.2536	0.0401	0.158
AT1G63522	-232.260004	0.0792	27.5	131.5	0.1892	0.0152	0.0802
AT1G63530	-2430.813161	0.2795	383.1	1071.9	0.7017	0.0838	0.1194
AT1G63535	-237.611661	0.1716	25.3	127.7	0.1016	0.0232	0.2286
AT1G63540	-2759.2496	0.4206	411.2	1103.8	0.88	0.1352	0.1536
AT1G63550	-1519.377953	0.2071	263.6	663.4	0.4099	0.049	0.1195
AT1G63560	-1335.741237	0.3279	173	577	0.7779	0.1025	0.1318
AT1G63570	-1268.669505	0.1896	233.4	552.6	0.4342	0.0456	0.105
AT1G63580	-1371.40969	0.2573	219.8	599.2	0.3082	0.0535	0.1736
AT1G63610	-1463.090827	0.1728	220.6	703.4	0.1686	0.0265	0.1569
AT1G63640	-4809.232465	0.1226	711.9	2480.1	0.0949	0.0131	0.1377
AT1G63650	-2780.737247	0.1554	457.6	1330.4	0.1161	0.0176	0.1513
AT1G63660	-2425.892596	0.1396	416.9	1185.1	0.0488	0.0077	0.1571
AT1G63670	-3225.315065	0.1642	431.8	1632.2	0.1895	0.0289	0.1524
AT1G63680	-3392.628464	0.1146	542.1	1758.9	0.0741	0.0097	0.1307
AT1G63690	-2386.752992	0.0888	389.2	1230.8	0.0732	0.0073	0.1001
AT1G63700	-3956.061554	0.1039	655.9	1993.1	0.0544	0.0065	0.1201
AT1G63710	-2471.890405	0.1686	406.3	1162.7	0.1038	0.0174	0.1673
AT1G63720	-1679.366342	0.1972	257.4	807.6	0.1541	0.0283	0.1833
AT1G63730	-4545.359971	0.158	657.1	2237.9	0.2004	0.0276	0.1379
AT1G63740	-4703.583626	0.1618	750.9	2222.1	0.4079	0.0395	0.0968
AT1G63770	-4470.72256	0.1228	706.1	2224.9	0.1414	0.0166	0.1175
AT1G63780	-1391.33415	0.1615	184.4	697.6	0.2246	0.0313	0.1393
AT1G63800	-816.641891	0.1264	112	443	0.0367	0.0067	0.1823
AT1G63810	-4776.529777	0.1158	841.8	2305.2	0.1917	0.0181	0.0947
AT1G63820	-1348.395585	0.1348	212.6	666.4	0.138	0.0179	0.1297
AT1G63830	-1076.019983	0.1898	209.9	483.1	0.0435	0.0083	0.1899
AT1G63840	-809.985621	0.2331	131.5	363.5	0.1315	0.0282	0.2146
AT1G63850	-2450.259931	0.125	383.8	1260.2	0.0411	0.0065	0.1572
AT1G63855	-942.259268	0.2134	120.6	455.4	0.2088	0.0397	0.1899
AT1G63870	-6167.578808	0.7119	770.4	2274.6	0.5671	0.1989	0.3507
AT1G63900	-1546.928012	0.1133	274.7	754.3	0.0674	0.008	0.1194
AT1G63910	-1890.890753	0.3168	263.3	843.7	0.2784	0.0653	0.2346
AT1G63940	-2226.762836	0.1421	407.2	1050.8	0.0746	0.0106	0.1422
AT1G63950	-596.634302	0.3876	75.9	260.1	0.738	0.1196	0.1621
AT1G63960	-432.166642	0.1333	64.5	217.5	0.8392	0.0426	0.0507
AT1G63970	-1112.017668	0.1941	184.2	508.8	0.1205	0.022	0.1827
AT1G63990	-1767.559312	0.146	278.3	870.7	0.0892	0.014	0.1571
AT1G64000	-905.560364	0.1456	121.5	463.5	0.17	0.0241	0.1417
AT1G64010	-858.194269	0.1533	127.7	427.3	0.4067	0.0382	0.094
AT1G64020	-583.480713	0.2357	108	255	0.2885	0.0453	0.157
AT1G64030	-2099.393424	0.3849	292.2	862.8	0.5041	0.1027	0.2038
AT1G64040	-1425.301215	0.1002	192.7	764.3	0.0852	0.0106	0.124
AT1G64050	-3153.047673	0.1527	503.9	1494.1	0.3066	0.0324	0.1057
AT1G64060	-4257.552785	0.1276	698.9	2124.1	0.0439	0.0067	0.1515
AT1G64065	-1023.699769	0.2005	148.9	493.1	0.0969	0.0211	0.2181
AT1G64080	-1996.204416	0.2398	352.8	868.2	0.188	0.0356	0.1891
AT1G64090	-1201.444239	0.2274	168.5	590.5	0.0683	0.0188	0.2756
AT1G64107	-462.08286	0.2839	59.4	213.6	0.3892	0.0706	0.1813
AT1G64110	-3763.563118	0.1345	632.6	1839.4	0.0677	0.0099	0.1464
AT1G64130	-563.341864	0.3049	71	250	1.5428	0.1102	0.0714
AT1G64140	-2940.595031	0.1212	511.8	1426.2	0.1169	0.0135	0.1154
AT1G64150	-1762.430799	0.1869	314.3	789.7	0.3404	0.0402	0.118
AT1G64160	-845.743845	0.193	139	407	0.0559	0.0121	0.2172
AT1G64170	-3885.986923	0.1894	690.9	1730.1	0.186	0.0281	0.1509
AT1G64180	-2782.436288	0.1956	401.7	1317.3	0.3212	0.0436	0.1359
AT1G64185	-584.091415	0.2714	104.3	249.7	0.121	0.0288	0.2382
AT1G64190	-2199.278305	0.1427	354.1	1106.9	0.0304	0.0055	0.1792
AT1G64200	-1071.178943	0.152	140.9	570.1	0.0829	0.0159	0.1915
AT1G64210	-2896.897076	0.2243	456.2	1298.8	0.2082	0.0376	0.1806
AT1G64220	-402.822443	0.3164	64.7	166.3	0.8174	0.0992	0.1214
AT1G64235	-607.503477	0.5388	76.5	238.5	0.4036	0.1322	0.3275
AT1G64280	-2952.735522	0.2409	464.7	1305.3	0.3367	0.0529	0.1572
AT1G64290	-1906.227369	0.3908	262.3	784.7	1.1866	0.1356	0.1143
AT1G64295	-1864.037309	0.3207	261.5	806.5	0.4228	0.0801	0.1895
AT1G64300	-3226.390114	0.1244	450.7	1694.3	0.0455	0.0077	0.1686
AT1G64310	-2576.711411	0.1499	370.5	1285.5	0.3532	0.0354	0.1003
AT1G64320	-2134.048125	0.1408	303.5	1124.5	0.2693	0.0298	0.1105
AT1G64340	-1287.932373	0.2678	218.6	555.4	0.4569	0.0668	0.1463
AT1G64350	-1524.345154	0.1447	267	711	0.2391	0.0258	0.1079
AT1G64355	-902.82191	0.113	166.4	427.6	0.3281	0.0239	0.073
AT1G64360	-425.45028	0.4117	55.9	187.1	0.2066	0.0728	0.3526
AT1G64370	-747.493172	0.1562	122.5	381.5	0.2567	0.0306	0.1191
AT1G64380	-1650.266141	0.2235	298.3	706.7	0.2228	0.0366	0.1643
AT1G64385	-1700.129714	0.2544	218.7	804.3	0.2707	0.0538	0.1988
AT1G64390	-2769.901446	0.101	452.6	1407.4	0.0221	0.0029	0.1295
AT1G64400	-3118.339619	0.162	485.6	1503.4	0.2556	0.0316	0.1235
AT1G64405	-514.384538	0.2016	76.2	253.8	0.2062	0.0356	0.1725
AT1G64430	-2634.118474	0.154	455.1	1221.9	0.1755	0.0226	0.1286
AT1G64440	-1549.530688	0.1007	284.4	759.6	0.0632	0.0067	0.1054
AT1G64450	-1638.523875	0.1967	327.3	698.7	0.127	0.0205	0.1617
AT1G64480	-952.870163	0.1271	150	486	0.0865	0.0121	0.1403
AT1G64490	-599.316561	0.3124	73.8	292.2	0.2091	0.0591	0.2825
AT1G64500	-1695.182057	0.1445	276.1	821.9	0.1522	0.0201	0.1318
AT1G64510	-960.749463	0.1373	184.6	436.4	0.1441	0.0165	0.1149
AT1G64520	-1164.496899	0.072	203.3	597.7	0.1218	0.0085	0.0696
AT1G64530	-3898.496158	0.1234	634.4	1888.6	0.1897	0.0198	0.1046
AT1G64550	-3117.108582	0.0867	550.2	1594.8	0.0176	0.0019	0.1072
AT1G64570	-5808.059287	0.1546	858.2	2840.8	0.301	0.0335	0.1113
AT1G64585	-223.862917	0.1241	28.9	121.1	0.2448	0.0259	0.106
AT1G64590	-1565.96509	0.1509	257.3	744.7	0.1107	0.0164	0.1483
AT1G64600	-2466.841714	0.133	404.5	1206.5	0.1149	0.0151	0.1315
AT1G64610	-3158.1176	0.2116	426.8	1499.2	0.2541	0.0427	0.1682
AT1G64620	-1636.047358	0.1688	235.3	790.7	0.2352	0.0322	0.137
AT1G64640	-874.411578	0.1456	137	433	0.132	0.0188	0.1425
AT1G64650	-2033.898164	0.0954	341.8	1044.2	0.0413	0.0047	0.1145
AT1G64660	-2040.252252	0.145	321.5	1001.5	0.1369	0.0191	0.1394
AT1G64670	-2125.545103	0.0999	344	1063	0.1412	0.0134	0.0948
AT1G64680	-1119.009854	0.093	180.7	569.3	0.1346	0.0122	0.0903
AT1G64690	-1200.646639	0.0864	162.1	656.9	0.1959	0.0159	0.0811
AT1G64700	-946.136245	0.1236	144.1	464.9	0.4259	0.0312	0.0733
AT1G64710	-1745.518416	0.1194	324.8	815.2	0.2679	0.0224	0.0836
AT1G64720	-1915.68076	0.2422	292.4	847.6	0.2791	0.0486	0.174
AT1G64740	-2027.33762	0.1289	353	997	0.0335	0.005	0.1501
AT1G64760	-2253.665363	0.2008	373.4	1060.6	0.0559	0.0124	0.2218
AT1G64770	-1829.263495	0.399	251.2	753.8	0.5259	0.1086	0.2064
AT1G64780	-2410.951206	0.1911	459.7	1082.3	0.0605	0.0113	0.1871
AT1G64790	-10954.65851	0.0793	1970.4	5532.6	0.0931	0.0074	0.0798
AT1G64800	-512.070322	0.1641	55.5	289.5	0.0543	0.0144	0.2648
AT1G64810	-2085.588135	0.202	296.1	1008.9	0.1519	0.0297	0.1956
AT1G64820	-2466.009078	0.2306	446.5	1053.5	0.2645	0.0421	0.159
AT1G64840	-2205.944048	0.672	276.4	821.6	0.4284	0.1677	0.3914
AT1G64850	-749.26707	0.1548	103.8	382.2	0.2224	0.0295	0.1328
AT1G64860	-2274.042584	0.1339	348.5	1154.5	0.0904	0.0134	0.1482
AT1G64870	-1491.280872	0.2151	243.9	665.1	0.4756	0.0553	0.1163
AT1G64880	-2284.660956	0.121	328.4	1213.6	0.0732	0.0109	0.149
AT1G64890	-2120.181145	0.2339	394.2	925.8	0.0994	0.021	0.2116
AT1G64900	-2502.115922	0.2782	409.1	1108.9	0.093	0.0255	0.2749
AT1G64910	-2164.475533	0.1834	344.1	996.9	0.2743	0.0364	0.1328
AT1G64920	-2261.589558	0.2443	355.2	997.8	0.2681	0.0474	0.1769
AT1G64960	-5898.664063	0.2089	911.1	2691.9	0.2638	0.0408	0.1548
AT1G64970	-1726.386112	0.2847	285.1	755.9	0.1136	0.0303	0.2663
AT1G64980	-1174.645086	0.1591	185.3	591.7	0.0544	0.0103	0.1895
AT1G64990	-2051.724453	0.0898	371.8	1032.2	0.0726	0.0068	0.094
AT1G65000	-387.762825	0.1749	48	201	0.17	0.03	0.1767
AT1G65020	-1427.46466	0.0967	267.6	689.4	0.1412	0.0119	0.0846
AT1G65030	-1631.903917	0.1708	258.9	776.1	0.1162	0.0196	0.1688
AT1G65032	-422.999881	0.1402	69.9	203.1	0.1687	0.0207	0.1225
AT1G65040	-2137.261896	0.1551	323.9	1056.1	0.1074	0.0175	0.1631
AT1G65060	-2543.354179	0.1196	468.8	1214.2	0.1037	0.0117	0.1129
AT1G65070	-4301.357853	0.2282	680.6	1944.4	0.2115	0.0387	0.1829
AT1G65080	-2571.941227	0.2218	426.2	1133.8	0.2599	0.0416	0.16
AT1G65090	-1566.49939	0.2007	247.7	730.3	0.3291	0.0441	0.134
AT1G65110	-5369.885469	0.2207	762.6	2495.4	0.5658	0.0624	0.1102
AT1G65113	-456.217854	0.2645	59.7	213.3	0.2426	0.0524	0.216
AT1G65120	-5692.234172	0.2737	799.6	2545.4	0.5215	0.0748	0.1435
AT1G65130	-5364.167661	0.2344	731.2	2499.8	0.5649	0.0665	0.1178
AT1G65140	-1568.699391	0.2542	221.8	720.2	0.3669	0.0603	0.1642
AT1G65150	-1566.533349	0.3448	217.7	670.3	0.3934	0.0834	0.212
AT1G65160	-1618.428486	0.4254	204.1	680.9	0.5536	0.1196	0.216
AT1G65170	-1328.302157	0.3547	191.4	564.6	0.3951	0.0852	0.2156
AT1G65200	-5522.287469	0.2441	799.9	2503.1	0.6546	0.0721	0.1102
AT1G65220	-1837.529978	0.1052	295.4	937.6	0.1093	0.0119	0.1086
AT1G65230	-1315.318139	0.118	207	651	0.203	0.0202	0.0996
AT1G65240	-2241.642329	0.1604	348.3	1070.7	0.3046	0.0343	0.1125
AT1G65260	-1463.108766	0.1018	227.3	759.7	0.0809	0.0094	0.1159
AT1G65270	-1329.853415	0.1236	253.8	622.2	0.0653	0.008	0.1226
AT1G65280	-2659.872451	0.1432	410.7	1353.3	0.1398	0.0196	0.1403
AT1G65290	-589.02279	0.1699	100.8	277.2	0.1442	0.0219	0.1521
AT1G65295	-504.8965	0.094	73.5	265.5	0.3633	0.0227	0.0625
AT1G65310	-1294.063235	0.1262	202.4	643.6	0.1097	0.0143	0.1303
AT1G65320	-1970.502719	0.1612	326.1	945.9	0.06	0.0107	0.1785
AT1G65340	-2202.891134	0.1986	363.6	1013.4	0.1887	0.031	0.1643
AT1G65342	-614.293965	0.7611	67.4	226.6	0.7279	0.2337	0.321
AT1G65346	-382.398409	0.3038	48.7	173.3	0.3946	0.0758	0.192
AT1G65352	-383.379515	0.1901	62.3	180.7	0.3915	0.0453	0.1158
AT1G65380	-3457.098371	0.2008	564.2	1595.8	0.1087	0.0213	0.196
AT1G65390	-2099.07903	0.2968	322.3	910.7	0.2931	0.0607	0.207
AT1G65410	-1510.276082	0.1145	240.5	773.5	0.07	0.0092	0.1313
AT1G65420	-918.307414	0.179	143.9	447.1	0.0952	0.018	0.1891
AT1G65430	-2570.772522	0.1277	376.2	1324.8	0.1103	0.0153	0.1386
AT1G65440	-7000.506862	0.1141	997.8	3682.2	0.1751	0.019	0.1083
AT1G65450	-2121.278844	0.1627	343.2	1006.8	0.129	0.02	0.1548
AT1G65470	-3772.181178	0.1635	552.7	1877.3	0.2714	0.0338	0.1247
AT1G65480	-805.775273	0.1304	144	381	0.1411	0.0163	0.1154
AT1G65481	-407.400088	0.1585	74.3	186.7	0.43	0.0384	0.0892
AT1G65486	-430.570038	0.1965	76.8	187.2	0.5891	0.0545	0.0925
AT1G65490	-370.129246	0.1357	59.3	186.7	0.183	0.0218	0.1191
AT1G65500	-414.736422	0.1867	77	181	0.5789	0.0511	0.0883
AT1G65510	-388.719537	0.2109	64.5	175.5	0.2701	0.0407	0.1508
AT1G65520	-1160.203844	0.1945	194.5	525.5	0.2564	0.0363	0.1418
AT1G65540	-3328.302289	0.1383	546.3	1661.7	0.0871	0.0128	0.1473
AT1G65550	-2590.888316	0.1921	450.1	1172.9	0.1441	0.0242	0.1679
AT1G65560	-1720.114145	0.2334	284.8	765.2	0.2849	0.0463	0.1625
AT1G65570	-1925.306947	0.2225	315.1	875.9	0.1575	0.0307	0.1949
AT1G65580	-5029.709956	0.1372	825.7	2471.3	0.0961	0.0136	0.1418
AT1G65590	-2486.124914	0.1476	456.5	1148.5	0.1121	0.0151	0.1349
AT1G65610	-3006.922417	0.2131	499.8	1369.2	0.1057	0.0218	0.206
AT1G65620	-863.322327	0.0783	179.8	417.2	0.0297	0.0024	0.081
AT1G65630	-3141.82388	0.568	382.6	1234.4	0.491	0.152	0.3096
AT1G65640	-2126.36453	0.2133	296.2	1011.8	0.2771	0.0447	0.1613
AT1G65650	-1472.952876	0.1015	246.7	743.3	0.1095	0.0112	0.1021
AT1G65660	-2308.373608	0.1018	315.3	1289.7	0.0492	0.0071	0.1439
AT1G65680	-1425.496321	0.3129	224.6	594.4	0.3529	0.0694	0.1967
AT1G65690	-1202.282729	0.196	181.5	574.5	0.0623	0.0142	0.2273
AT1G65710	-2219.916443	0.29	305.4	1023.6	0.1568	0.0432	0.2757
AT1G65720	-840.358965	0.1676	125	412	0.1826	0.0274	0.1498
AT1G65730	-3288.497664	0.1952	544.3	1519.7	0.1443	0.0254	0.1759
AT1G65800	-4253.3219	0.2503	579	1953	0.2881	0.0533	0.1851
AT1G65810	-5190.186112	0.2518	673.4	2476.6	0.1906	0.044	0.2308
AT1G65820	-733.885463	0.2852	108.4	329.6	0.1545	0.0404	0.2614
AT1G65840	-2266.598145	0.1342	368.3	1122.7	0.0726	0.0108	0.1483
AT1G65845	-503.988033	0.2489	84	228	0.3514	0.0554	0.1577
AT1G65850	-5001.484071	0.2874	746.7	2214.3	0.3029	0.0606	0.2001
AT1G65910	-2982.287684	0.1681	437.8	1455.2	0.2065	0.0297	0.1436
AT1G65920	-4796.938273	0.1963	715	2300	0.1247	0.0246	0.1969
AT1G65930	-1958.38501	0.1861	283.1	943.9	0.2472	0.0364	0.1474
AT1G65950	-2530.804843	0.1291	417	1233	0.1566	0.0182	0.1164
AT1G65960	-2265.171122	0.1494	399.6	1082.4	0.1037	0.015	0.1442
AT1G65970	-694.138107	0.0834	148.2	337.8	0.036	0.003	0.0843
AT1G65980	-720.06166	0.1291	153.8	332.2	0.079	0.0092	0.1162
AT1G65985	-2577.865027	0.847	283.5	937.5	0.6181	0.2469	0.3995
AT1G65990	-2948.529952	0.4559	384.8	1193.2	0.7315	0.1395	0.1907
AT1G66000	-1666.2747	0.376	253.1	673.9	0.7385	0.1143	0.1548
